price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,direction,street_in_front_of_house,width,city,district
5.3,58.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
3.9,36.0,4.0,2.0,True,True,True,True,Nhà trong hẻm,None,3.2,5.5,Hà Nội,Nội thành
3.0,45.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hà Nội,Nội thành
3.95,45.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
6.3,51.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,5.6,Hà Nội,Nội thành
3.1,85.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,5.5,Hồ Chí Minh,Ngoại thành
3.75,31.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,Đông Nam,4.0,4.04,Hà Nội,Nội thành
7.0,60.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.2,Hà Nội,Nội thành
5.39,60.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,7.0,3.0,Hồ Chí Minh,Nội thành
4.3,41.0,3.0,2.0,True,True,True,False,Nhà mặt tiền,None,3.8,4.0,Hà Nội,Ngoại thành
4.0,60.0,1.0,3.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Ngoại thành
2.1,33.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.3,Hà Nội,Ngoại thành
4.2,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
14.0,86.0,2.0,2.0,False,False,False,False,Nhà mặt tiền,None,15.0,4.2,Hồ Chí Minh,Ngoại thành
3.0,40.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
6.35,105.0,1.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.4,Hồ Chí Minh,Ngoại thành
2.1,45.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,None,2.0,3.0,Hà Nội,Ngoại thành
3.85,64.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.447257932086094,Hồ Chí Minh,Ngoại thành
5.0,50.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Ngoại thành
4.5,48.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,10.0,4.0,Hà Nội,Nội thành
2.1,36.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.8,Hà Nội,Ngoại thành
7.8,50.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.5,4.3,Hà Nội,Nội thành
4.0,50.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
6.9,52.0,6.0,5.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
3.35,38.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,Nam,2.5,4.98,Hà Nội,Ngoại thành
2.5,35.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,Đông Bắc,2.0,5.2,Hà Nội,Ngoại thành
3.58,40.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
5.5,80.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,6.2,Hà Nội,Nội thành
4.3,40.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
3.5,44.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Nội thành
5.5,66.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Ngoại thành
10.5,78.0,4.0,5.0,False,False,False,False,Nhà mặt tiền,None,8.0,4.4,Hồ Chí Minh,Ngoại thành
6.4,52.0,3.0,4.0,False,False,False,False,Nhà mặt tiền,None,5.0,5.0,Hà Nội,Nội thành
7.0,75.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,3.8,Hồ Chí Minh,Ngoại thành
6.7,110.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.5,Hồ Chí Minh,Ngoại thành
4.5,58.0,4.0,5.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
14.2,107.0,3.0,4.0,False,False,False,False,Nhà mặt tiền,None,8.0,4.447257932086094,Hồ Chí Minh,Ngoại thành
5.2,72.0,1.0,3.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Ngoại thành
6.5,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Ngoại thành
14.0,80.0,3.0,4.0,False,False,False,False,Nhà mặt tiền,None,10.0,5.0,Hồ Chí Minh,Ngoại thành
3.7,45.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
3.0,40.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
3.9,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,6.0,4.0,Hà Nội,Nội thành
5.0,45.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
3.0,40.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
12.2,53.0,8.0,5.0,True,True,True,True,Nhà mặt tiền,None,9.0,4.2,Hà Nội,Nội thành
3.15,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Nội thành
5.1,42.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,7.0,Hà Nội,Nội thành
3.65,51.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.8,Hà Nội,Nội thành
2.2,31.0,2.0,2.0,True,True,False,False,Nhà trong hẻm,None,2.5,3.6,Hà Nội,Nội thành
2.95,30.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,5.0,Hà Nội,Nội thành
3.6,44.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.0,Hà Nội,Nội thành
3.6,31.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Nội thành
2.75,32.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.2,Hà Nội,Ngoại thành
2.9,31.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.2,Hà Nội,Nội thành
3.5,33.0,2.0,2.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Nội thành
11.5,64.0,4.0,5.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.6,Hà Nội,Nội thành
2.8,30.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.4,Hà Nội,Nội thành
2.99,37.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Nội thành
3.05,30.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.1,Hà Nội,Nội thành
8.1,67.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,7.0,5.0,Hà Nội,Nội thành
10.2,48.0,5.0,5.0,True,True,True,True,Nhà mặt tiền,None,7.0,4.0,Hà Nội,Nội thành
13.5,53.0,7.0,5.0,True,True,True,True,Nhà mặt tiền,None,5.0,4.2,Hà Nội,Nội thành
13.8,73.0,5.0,4.0,True,True,True,True,Nhà mặt tiền,None,9.0,5.0,Hà Nội,Ngoại thành
9.4,50.0,6.0,5.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.7,Hà Nội,Nội thành
9.4,50.0,6.0,5.0,True,True,True,True,Nhà mặt tiền,None,6.0,4.7,Hà Nội,Nội thành
1.2,32.0,2.0,2.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.6,Hà Nội,Nội thành
3.3,38.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.5,6.2,Hà Nội,Nội thành
1.75,30.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.3,Hà Nội,Nội thành
2.95,90.0,1.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
3.05,85.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,5.0,Hồ Chí Minh,Ngoại thành
4.1,44.0,4.0,2.0,True,True,True,False,Nhà trong hẻm,None,3.0,7.0,Hà Nội,Nội thành
2.55,50.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
4.0,120.0,1.0,2.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Ngoại thành
4.2,40.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Nội thành
4.7,60.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.8,Hà Nội,Ngoại thành
3.4,50.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Ngoại thành
1.35,34.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,None,4.0,3.2,Hà Nội,Ngoại thành
6.6,84.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,4.0,Hồ Chí Minh,Nội thành
3.25,35.0,5.0,5.0,True,True,True,True,Nhà trong hẻm,None,4.0,5.6,Hà Nội,Ngoại thành
2.7,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.5,Hà Nội,Nội thành
2.7,27.0,4.0,5.0,True,True,True,False,Nhà trong hẻm,None,2.5,3.2,Hà Nội,Nội thành
4.5,45.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,5.0,Hồ Chí Minh,Nội thành
2.85,47.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,1.0,3.8,Hà Nội,Nội thành
1.75,24.0,2.0,2.0,False,False,False,False,Nhà mặt tiền,None,8.0,3.0,Hồ Chí Minh,Ngoại thành
4.2,95.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,6.0,5.0,Hồ Chí Minh,Ngoại thành
4.5,25.0,5.0,3.0,False,False,False,False,Nhà mặt tiền,None,7.0,4.447257932086094,Hà Nội,Nội thành
5.4,60.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Ngoại thành
4.0,35.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Nội thành
3.4,35.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
3.0,38.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
4.8,50.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Nội thành
5.8,55.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Nội thành
2.8,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
4.5,48.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.3,Hà Nội,Nội thành
4.4,37.0,5.0,5.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
4.9,50.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.5,Hà Nội,Nội thành
3.4,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
4.3,72.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.2,Hồ Chí Minh,Ngoại thành
9.3,90.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Nội thành
4.8,39.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,1.0,4.5,Hà Nội,Nội thành
3.9,37.0,4.0,6.0,True,False,True,False,Nhà trong hẻm,None,2.5,6.0,Hà Nội,Nội thành
4.6,38.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,3.8,Hà Nội,Nội thành
3.5,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
3.4,45.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
3.2,40.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Nội thành
3.2,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.5,4.0,Hà Nội,Nội thành
4.0,35.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Nội thành
3.9,45.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Nội thành
5.45,65.0,4.0,8.0,True,True,True,False,Nhà trong hẻm,None,3.0,6.0,Hà Nội,Nội thành
4.2,38.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.7,Hà Nội,Nội thành
11.5,113.0,5.0,5.0,True,True,True,True,Nhà mặt tiền,None,6.0,6.3,Hà Nội,Nội thành
3.5,41.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
4.0,50.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,5.0,Hà Nội,Nội thành
5.4,54.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,4.0,4.0,Hà Nội,Nội thành
3.3,35.0,4.0,2.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Nội thành
3.5,37.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
5.0,45.0,5.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
4.1,36.0,4.0,2.0,True,True,True,True,Nhà trong hẻm,None,4.0,5.0,Hà Nội,Nội thành
3.95,36.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,4.0,4.5,Hà Nội,Nội thành
3.8,90.0,1.0,3.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Ngoại thành
4.8,43.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
1.98,45.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
2.1,35.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,2.5,3.5,Hà Nội,Ngoại thành
13.8,80.0,6.0,6.0,True,True,True,True,Nhà mặt tiền,Đông,6.0,5.0,Hà Nội,Nội thành
4.85,68.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,5.0,6.0,Hồ Chí Minh,Ngoại thành
3.96,40.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,3.7,Hà Nội,Nội thành
14.6,68.0,7.0,4.0,True,True,True,True,Nhà mặt tiền,None,7.0,6.6,Hà Nội,Nội thành
5.95,52.0,6.0,5.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.2,Hà Nội,Nội thành
3.4,40.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
1.15,68.0,6.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,5.0,Hà Nội,Nội thành
3.8,30.0,5.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.8,Hà Nội,Nội thành
3.5,30.0,4.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Nội thành
7.3,72.0,3.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,5.4,Hà Nội,Nội thành
3.6,66.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Ngoại thành
4.7,40.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.3,Hà Nội,Nội thành
2.0,27.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
2.3,18.0,3.0,2.0,False,False,False,False,Nhà mặt tiền,None,3.0,3.0,Hồ Chí Minh,Nội thành
5.0,50.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
3.4,30.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,8.0,4.447257932086094,Hà Nội,Ngoại thành
8.6,78.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Ngoại thành
5.1,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Nội thành
5.2,50.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,6.0,6.0,Hà Nội,Ngoại thành
6.9,45.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
3.98,42.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Ngoại thành
3.85,40.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Ngoại thành
5.3,55.0,5.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
2.6,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
5.45,48.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Ngoại thành
10.5,60.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Nội thành
3.95,60.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Ngoại thành
6.0,50.0,4.0,6.0,False,False,False,False,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Nội thành
7.4,45.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
9.3,119.0,5.0,5.0,False,False,False,False,Nhà trong hẻm,None,12.0,4.447257932086094,Hà Nội,Ngoại thành
3.1,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.0,4.5,Hà Nội,Nội thành
7.0,50.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
5.2,50.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
3.25,70.0,3.0,3.0,True,True,True,True,Nhà trong hẻm,None,6.0,6.0,Hà Nội,Ngoại thành
3.8,48.0,2.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,3.3,Hà Nội,Ngoại thành
4.0,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Nội thành
6.0,94.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,5.3,Hà Nội,Ngoại thành
6.1,36.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Ngoại thành
3.8,58.0,5.0,6.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
5.4,40.0,5.0,8.0,True,True,True,True,Nhà mặt tiền,Tây Bắc,3.0,4.0,Hà Nội,Nội thành
2.45,40.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
4.0,50.0,4.0,4.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Nội thành
3.0,40.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.447257932086094,Hồ Chí Minh,Ngoại thành
4.0,44.0,2.0,3.0,False,False,False,False,Nhà mặt tiền,None,4.0,4.0,Hồ Chí Minh,Nội thành
2.99,33.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Ngoại thành
4.0,80.0,4.0,4.0,True,True,True,True,Nhà trong hẻm,None,5.0,4.0,Hà Nội,Ngoại thành
2.95,30.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,10.0,4.447257932086094,Hà Nội,Ngoại thành
2.0,59.0,1.0,2.0,True,True,False,True,Nhà trong hẻm,None,3.0,4.5,Hà Nội,Ngoại thành
4.5,56.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
3.0,51.0,1.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.6,Hồ Chí Minh,Nội thành
2.5,30.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.0,Hồ Chí Minh,Nội thành
6.7,80.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Ngoại thành
2.35,25.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
2.5,24.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
10.5,90.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,5.0,5.0,Hồ Chí Minh,Nội thành
5.0,44.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,4.0,Hồ Chí Minh,Nội thành
4.0,40.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
3.0,21.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
4.0,42.0,5.0,4.0,True,True,True,False,Nhà trong hẻm,None,2.5,4.0,Hà Nội,Nội thành
3.5,40.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
6.0,56.0,5.0,6.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.5,Hồ Chí Minh,Nội thành
3.7,38.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.5,Hồ Chí Minh,Nội thành
3.95,50.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
8.7,66.0,5.0,7.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
4.75,46.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
5.2,76.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,2.0,6.3,Hồ Chí Minh,Nội thành
1.5,28.0,2.0,2.0,False,False,False,False,Nhà mặt tiền,None,4.0,4.0,Hồ Chí Minh,Nội thành
4.9,50.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.0,Hồ Chí Minh,Nội thành
4.5,54.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,6.0,Hồ Chí Minh,Nội thành
3.2,35.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,2.0,3.5,Hồ Chí Minh,Nội thành
3.0,20.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
5.9,73.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,5.0,Hồ Chí Minh,Nội thành
4.0,46.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
3.9,68.0,1.0,3.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.5,Hồ Chí Minh,Nội thành
4.0,31.0,2.0,2.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
2.5,32.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
2.0,16.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
3.5,30.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.5,Hồ Chí Minh,Nội thành
6.0,80.0,2.0,3.0,False,False,False,False,Nhà mặt tiền,None,3.0,4.0,Hồ Chí Minh,Nội thành
4.0,48.0,2.0,2.0,False,False,False,False,Nhà mặt tiền,None,3.0,4.0,Hồ Chí Minh,Nội thành
4.85,52.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
5.85,70.0,4.0,4.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.2,Hồ Chí Minh,Nội thành
4.0,38.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,5.0,Hồ Chí Minh,Nội thành
4.5,58.0,3.0,3.0,False,False,False,False,Nhà mặt tiền,None,3.0,4.5,Hồ Chí Minh,Nội thành
2.9,36.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.2,Hồ Chí Minh,Nội thành
5.35,70.0,3.0,3.0,False,False,False,False,Nhà mặt tiền,None,3.0,7.0,Hồ Chí Minh,Nội thành
5.0,48.0,2.0,2.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
5.0,105.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,5.0,Hồ Chí Minh,Ngoại thành
6.9,58.0,5.0,6.0,True,True,True,True,Nhà trong hẻm,None,3.0,4.447257932086094,Hà Nội,Nội thành
3.5,33.0,5.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.5,Hà Nội,Nội thành
4.3,70.0,5.0,5.0,True,True,True,True,Nhà mặt tiền,None,3.0,5.0,Hà Nội,Ngoại thành
3.2,100.0,1.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,5.6,Hồ Chí Minh,Ngoại thành
4.0,68.0,2.0,6.0,False,False,False,False,Nhà trong hẻm,None,3.0,4.0,Hồ Chí Minh,Nội thành
6.0,70.0,2.0,3.0,False,False,False,False,Nhà trong hẻm,None,4.0,5.0,Hồ Chí Minh,Nội thành
3.5,35.0,4.0,3.0,True,True,True,True,Nhà mặt tiền,None,3.0,4.0,Hồ Chí Minh,Nội thành
2.6,35.0,5.0,3.0,True,True,True,False,Nhà trong hẻm,None,3.0,4.0,Hà Nội,Ngoại thành
3.95,35.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,6.0,4.447257932086094,Hà Nội,Nội thành
5.8,45.0,3.0,3.0,False,False,False,False,Nhà trong hẻm,None,5.0,4.447257932086094,Hà Nội,Nội thành
6.0,40.0,4.0,3.0,True,True,True,True,Nhà trong hẻm,None,12.0,4.0,Hồ Chí Minh,Nội thành
15.0,100.0,4.0,8.0,True,True,True,True,Nhà mặt tiền,None,10.0,4.0,Hồ Chí Minh,Nội thành
3.7,30.0,4.0,3.0,False,False,False,False,Nhà trong hẻm,None,3.0,3.5,Hồ Chí Minh,Nội thành
7.0,70.0,3.0,4.0,False,False,False,False,Nhà trong hẻm,None,4.0,3.5,Hồ Chí Minh,Nội thành
